,,error_angle_mean,error_angle_median,error_angle_25,error_angle_75,error_angle_95,error_angle_std,error_angle_S2,error_vgp_scatter,n_tot,N,n0,kappa_within_site,site_lat,site_long,outlier_rate,secular_method,kappa_secular,ignore_outliers,total_simulations
103,0,2.81316856254094,2.5988839541617352,1.6661493379756322,3.7479032530327707,5.657948681773424,1.5436004437050763,10.296143150609208,29.444640597232482,100,100,1,50,30.0,0.0,0.16,G,,False,5000
104,0,4.1761944906579656,3.8873502549407917,2.4865169756397094,5.5021090242494886,8.465611458867446,2.291415383226748,22.690134765398437,44.222468230463036,100,100,1,50,30.0,0.0,0.32,G,,False,5000
105,0,3.436417522860362,3.1805814715564296,2.017280817973166,4.565219341117228,6.987244452478082,1.9130603867434173,15.468033474739952,37.21163508005481,100,100,1,50,30.0,0.0,0.24,G,,False,5000
106,0,2.6644192861031994,2.452913442290914,1.5856222037166283,3.500905552651112,5.324003822490034,1.5029573904462337,9.357559273472138,4.072272499422735,100,100,1,50,30.0,0.0,0.46,G,,vandamme,5000
107,0,2.0336876970201234,1.9108612407541514,1.2429517998938096,2.673458171101739,3.9476155620030355,1.0496289249871609,5.237386185004683,2.8340241091318528,100,100,1,50,30.0,0.0,0.28,G,,vandamme,5000
108,0,12.378780868299247,11.060874119450155,6.934270229743902,16.484123008185104,26.0454061056804,7.300363668472833,206.51886641539116,34.35134286334554,100,20,5,50,30.0,0.0,0.6,G,,False,5000
109,0,2.1621859349112187,2.0137520668803006,1.2944188343920224,2.8769708818712907,4.330894814645765,1.1529379520668193,6.004048085259668,17.042606796681746,100,100,1,50,30.0,0.0,0.06,G,,False,5000
110,0,3.7358689547972928,3.539445111871956,2.2416604761472456,4.975524510142659,7.28194065277346,1.9993124815772463,17.95316779632898,5.963286774464683,100,20,5,50,30.0,0.0,0.14,G,,vandamme,5000
111,0,2.4628439950355956,2.313581703127319,1.4756488047224465,3.2591336846025314,4.872533602523324,1.3007655574143404,7.7572531810312615,1.2748411416826189,100,100,1,50,30.0,0.0,0.48,G,,True,5000
112,0,10.233738212893183,9.142217222144431,5.74261412358495,13.371432522707849,21.476926759921955,6.257963283143177,143.88366984230765,20.844534769147444,100,20,5,50,30.0,0.0,0.6,G,,vandamme,5000
113,0,2.2548998659906485,2.10483761134833,1.3698374106716074,2.95625393222036,4.465163870363611,1.1933707962594258,6.508422436238028,1.6632659988720837,100,100,1,50,30.0,0.0,0.38,G,,True,5000
114,0,9.669640442075599,8.687432962922855,5.586094298667312,12.706607244868842,20.36107778725962,5.728543597218558,126.31159478190867,18.768199584807363,100,20,5,50,30.0,0.0,0.58,G,,vandamme,5000
115,0,2.640230031352034,2.4646044460494068,1.6019225547911269,3.4803872477176014,5.129404425762652,1.3754413423188117,8.862275136835704,1.8447370896635658,100,100,1,50,30.0,0.0,0.56,G,,True,5000
116,0,2.431940874471477,2.268546793580299,1.4747798162542232,3.2495018735194634,4.6910785929987915,1.2694077622450666,7.525410204559751,2.863195063889508,100,100,1,50,30.0,0.0,0.42,G,,vandamme,5000
117,0,7.826155825031234,7.047016942676507,4.516793869705843,10.490859160256505,16.302975539602777,4.486071836465647,81.3695305514962,18.332134702941943,100,20,5,50,30.0,0.0,0.42,G,,False,5000
118,0,11.74577280328125,10.75394858389916,6.690145008024217,15.610727671342417,24.402172441049125,6.778836858573568,183.90661737562598,32.34505676446427,100,20,5,50,30.0,0.0,0.58,G,,False,5000
119,0,3.026354119677958,2.8114834830267625,1.8565414652039323,4.020794717382795,5.925282049661805,1.581553300258916,11.659629837083306,1.8936912463972764,100,20,5,50,30.0,0.0,0.0,G,,True,5000
120,0,3.2785549481709446,3.084326586964785,1.9454014065165808,4.36905954726662,6.455194818435228,1.744795637556694,13.792625502649683,3.188061479551273,100,20,5,50,30.0,0.0,0.04,G,,False,5000
121,0,3.3809413940928157,3.1770774124801164,2.074825057858085,4.477294866730663,6.561796496405237,1.7623111970856862,14.535884317512782,2.455200468134365,100,20,5,50,30.0,0.0,0.5,G,,True,5000
122,0,1.8117751476375328,1.7040284025363732,1.0911340416953337,2.4023606606622536,3.522975434406611,0.9460422863253032,4.177346193911108,3.3753431919252677,100,100,1,50,30.0,0.0,0.14,G,,vandamme,5000
123,0,4.010857035544724,3.3595759618570966,2.137463910260216,5.078197931570344,9.274753523903676,2.881807847665715,24.390129667152138,16.308405534177066,100,100,1,50,30.0,0.0,0.56,G,,vandamme,5000
124,0,2.092407347308576,1.974836006995865,1.2836764058771912,2.759131000233481,4.096575796262935,1.0897343908404646,5.565452045442833,2.7282073045598363,100,100,1,50,30.0,0.0,0.32,G,,vandamme,5000
125,0,1.9124670143930187,1.7953551364150968,1.1527522443023521,2.5339764453493707,3.769595451912872,1.015730886786462,4.689032973666484,3.0078580233848617,100,100,1,50,30.0,0.0,0.22,G,,vandamme,5000
126,0,3.075386867905321,2.848879126161904,1.8701748597204393,4.056996798322434,6.060787811398654,1.6085766273705937,12.045005649654227,2.0055545274378885,100,20,5,50,30.0,0.0,0.16,G,,True,5000
127,0,3.1343329939531808,2.934627532535025,1.8815214951154502,4.161655186662859,6.111340591329766,1.6419433964301478,12.519482238440663,2.1162706105933267,100,20,5,50,30.0,0.0,0.3,G,,True,5000
128,0,5.1412213449293285,4.6973221758233805,3.0064574679176026,6.779240202209898,10.34139786589297,2.850130453298721,34.55377586965754,50.13537446677142,100,100,1,50,30.0,0.0,0.4,G,,False,5000
129,0,5.396386468006246,4.984493390836711,3.2146795697043657,7.144151487849545,10.873825630203987,2.944545872876205,37.78960323947372,51.6838708656562,100,100,1,50,30.0,0.0,0.42,G,,False,5000
130,0,6.244683776268133,5.755869654284503,3.662167017522382,8.21294027400106,12.645623242727552,3.4616522709471216,50.9767153032508,11.957167656826233,100,20,5,50,30.0,0.0,0.32,G,,False,5000
131,0,2.791491579431595,2.5757221714479144,1.695200238469269,3.6846562231491333,5.46946738910029,1.548946050682156,10.191179259187765,5.326497927172217,100,100,1,50,30.0,0.0,0.48,G,,vandamme,5000
132,0,3.1673267367155136,2.9703020990893805,1.9329278907385934,4.222340734790929,6.1708235295850375,1.6631776043341484,12.797565168722908,2.135883871785515,100,20,5,50,30.0,0.0,0.32,G,,True,5000
133,0,7.089040380237339,6.424291496893105,4.095916835030206,9.471428739461206,14.671886012400082,4.0415235429051934,66.58513927798293,10.049650483962088,100,20,5,50,30.0,0.0,0.46,G,,vandamme,5000
