,error_angle_mean,error_angle_median,error_angle_95,error_angle_std,n_tot,n,k,kappa_within_site,site_lat,site_long,outlier_rate,secular_method,kappa_secular,ignore_outliers
0,8.132658068805826,7.576185558945198,16.81345696653254,4.73635954160747,50,50,1,70,30,0.0,0.45,G,,False
0,23.229032731221647,19.617223666972265,54.58898275788363,17.9177722134839,50,50,1,20,20,0.0,0.75,G,,False
0,11.089333119694293,10.136861868829499,22.719057897736413,6.496420193967508,50,50,1,60,60,0.0,0.5,G,,False
0,7.057446709147435,6.780104384574585,13.603898308523487,3.6962609118521828,50,10,5,10,40,0.0,0.25,G,,True
0,3.638650301036503,3.42124773764845,7.106166772703928,1.9021496416471009,50,50,1,50,50,0.0,0.05,G,,False
0,7.846932734240567,7.384839357894201,15.197576683098605,4.091829957379528,50,10,5,50,80,0.0,0.45,G,,True
0,5.481572079914829,5.145252972500927,10.748507440563804,2.922808528748812,50,10,5,50,40,0.0,0.45,G,,True
0,9.917730836962813,8.712595310995347,21.57220890276502,6.155698739731252,50,50,1,70,0,0.0,0.55,G,,False
0,7.512426327203002,7.087026441953462,14.417528254901939,3.8845628428677377,50,10,5,100,80,0.0,0.0,G,,True
0,3.569657247834555,3.3186662758269776,6.923483208326072,1.8740529480988508,50,10,5,70,10,0.0,0.25,G,,True
0,6.858270722888152,6.300386883893374,14.0431690065086,3.7905543485219053,50,50,1,60,60,0.0,0.30000000000000004,G,,False
0,7.729707007712599,7.008172859741414,15.753848349507974,4.35861243761808,50,50,1,40,30,0.0,0.4,G,,False
0,5.427593849418225,5.097080212757994,10.58479509799111,2.832266589005564,50,10,5,80,50,0.0,0.30000000000000004,G,,True
0,8.800020496490486,8.363821625121055,17.559617946445435,4.603164232359941,50,10,5,10,70,0.0,0.05,G,,True
0,3.8712001116824686,3.673010881109107,7.62134264381699,2.067442741178979,50,10,5,100,0,0.0,0.7000000000000001,G,,True
0,11.360700399320399,10.637147187818073,22.71049403297718,6.07358353007684,50,10,5,20,70,0.0,0.75,G,,True
0,6.752406492289074,6.267351812703048,13.478811415435747,3.5770366049104196,50,10,5,80,70,0.0,0.15000000000000002,G,,True
0,3.453241765225872,3.2523195016992545,6.72898095426319,1.7963780887706589,50,10,5,70,0,0.0,0.35000000000000003,G,,True
0,3.9049415474576943,3.645333740340412,7.506274659845043,2.0329398386145954,50,10,5,40,0,0.0,0.55,G,,True
0,31.506422490529452,28.89195625767564,63.08310315921567,17.157306702294637,50,50,1,10,70,0.0,0.75,G,,False
0,7.417936086816428,6.8244945022175685,14.513367219511501,3.872573922691794,50,10,5,90,80,0.0,0.05,G,,True
0,4.559652009504945,4.248432353894039,9.298516180341277,2.4588906577535834,50,10,5,10,10,0.0,0.05,G,,True
0,5.204373570349331,4.966042650325079,10.066928471364758,2.631312306986046,50,10,5,30,30,0.0,0.45,G,,True
0,6.8124830980771005,6.3506559057193,13.363603797600877,3.644428384271355,50,10,5,80,70,0.0,0.25,G,,True
0,4.0647724897802755,3.7455233857547725,8.075829810826399,2.2052325806566166,50,10,5,90,30,0.0,0.05,G,,True
0,7.513068517861875,7.078261029956522,14.255829960645096,3.8244239562035625,50,10,5,70,80,0.0,0.30000000000000004,G,,True
0,3.1417485718927636,2.9536753838659067,6.335640835095782,1.6962964771073392,50,50,1,90,30,0.0,0.1,G,,False
0,15.93439410044175,14.332385994416981,33.687538280780736,9.380580965281412,50,50,1,90,40,0.0,0.65,G,,False
0,8.28890096301092,7.670955727045872,16.305527165053256,4.3743468234343315,50,50,1,100,80,0.0,0.35000000000000003,G,,False
0,3.8760365474282867,3.623067079972799,7.579960481200723,2.0027624310624743,50,10,5,70,0,0.0,0.6000000000000001,G,,True
0,3.6840673199348357,3.4688127211250475,7.036845179296467,1.8976194805365096,50,10,5,80,10,0.0,0.45,G,,True
0,6.747160500613196,6.048730971979644,14.116279078976012,4.1104596110819545,50,50,1,70,20,0.0,0.4,G,,False
0,17.623024118776055,15.88227651431496,36.46800737125321,10.257754036918422,50,50,1,30,50,0.0,0.65,G,,False
0,4.171447257019821,3.9652738915661416,8.187231489218448,2.1349051669936068,50,10,5,80,30,0.0,0.05,G,,True
0,6.775470646219189,6.414828593399029,13.227922664478424,3.479507167303354,50,10,5,20,60,0.0,0.0,G,,True
0,3.4884101792001987,3.3246376201071826,6.766484128087141,1.8394823969611642,50,10,5,80,0,0.0,0.35000000000000003,G,,True
0,4.166478850795299,3.851520382461345,8.140846054063807,2.1969967970892483,50,10,5,50,20,0.0,0.45,G,,True
0,5.493701568083334,5.135242822368397,10.914006905983841,2.9846783132815005,50,10,5,30,20,0.0,0.7000000000000001,G,,True
0,3.3317507686598473,3.121927852277288,6.507488992197372,1.7086269047301954,50,10,5,100,10,0.0,0.0,G,,True
0,3.739853208844526,3.5134812443497623,7.149664852966632,1.9516204431856912,50,10,5,100,20,0.0,0.25,G,,True
0,23.31581287859437,20.262948979525646,51.67051104241829,14.436266560247324,50,50,1,10,40,0.0,0.7000000000000001,G,,False
0,4.412674429579852,4.061079753986419,8.75299827104642,2.3764035679513067,50,50,1,10,20,0.0,0.05,G,,False
0,14.587835485207508,12.555309803813344,31.861626873924454,9.488197016169503,50,50,1,50,20,0.0,0.65,G,,False
0,2.1169649889467848,1.9589690208747257,4.264685394051559,1.1210105623803537,50,50,1,30,0,0.0,0.0,G,,False
0,4.188623889365527,3.991069072209527,8.17980638720929,2.1658179460377647,50,10,5,50,20,0.0,0.4,G,,True
0,5.085300298916258,4.76735597469677,9.702308371482559,2.619546150406676,50,50,1,50,80,0.0,0.1,G,,False
0,5.603062547830905,5.111583130106581,11.674151596678387,3.2190239133717022,50,10,5,20,30,0.0,0.5,G,,True
0,8.139472978556114,7.663581273738622,15.746562144567044,4.231799299358667,50,10,5,100,80,0.0,0.6000000000000001,G,,True
0,7.984420563428904,7.254468417517849,17.45182418826443,4.919433810089318,50,50,1,30,10,0.0,0.45,G,,False
0,3.700948799258525,3.4889721142641292,7.415299093161038,1.936737952136006,50,10,5,80,0,0.0,0.55,G,,True
0,4.246555495504966,4.05750901099497,8.20193818891325,2.2050628154930383,50,10,5,70,30,0.0,0.1,G,,True
0,6.53140931531568,6.240893748903559,12.5609938122493,3.3754166377675032,50,10,5,100,60,0.0,0.55,G,,True
0,2.8522475112723322,2.7083892490756654,5.670812203942544,1.5124087855520276,50,50,1,50,40,0.0,0.0,G,,False
0,7.410188430345752,7.0547600571049855,14.818699871970312,4.120914391634762,50,50,1,50,70,0.0,0.30000000000000004,G,,False
0,6.750954042655398,6.478254206156052,12.9695067889254,3.441985352216902,50,10,5,80,70,0.0,0.1,G,,True
0,3.9066697672407846,3.6865528960709923,7.589194426750325,2.0436873780396856,50,10,5,40,10,0.0,0.45,G,,True
0,19.715210763881565,18.28014860095052,39.86694399389082,10.894455438735909,50,50,1,10,70,0.0,0.6000000000000001,G,,False
0,8.047944982769383,7.411710957733192,15.70851081286939,4.390933917091059,50,10,5,10,50,0.0,0.25,G,,True
0,5.972266422251065,5.615289595161684,11.900305726442765,3.141604916286103,50,10,5,20,30,0.0,0.55,G,,True
0,6.7278265900371785,6.347567880701142,13.185693756065096,3.452203589771327,50,10,5,50,60,0.0,0.4,G,,True
0,7.175266291631086,6.798629745965108,14.08836819773849,3.7994728985057487,50,10,5,60,70,0.0,0.4,G,,True
0,4.179364104126585,3.8309307682643663,8.52086351336817,2.210387434372615,50,50,1,10,10,0.0,0.1,G,,False
0,15.685560910652512,14.320207332738747,32.08388463158362,8.952186709882962,50,50,1,10,50,0.0,0.55,G,,False
0,3.178777479391481,2.9532390317422,6.224351214809556,1.72669306294595,50,50,1,100,30,0.0,0.1,G,,False
0,3.526248885103018,3.2479116414728892,6.9771512478264786,2.0042849657952346,50,50,1,70,20,0.0,0.15000000000000002,G,,False
0,11.983273413909258,11.071838079195544,23.71173443329105,6.565804487367314,50,50,1,60,80,0.0,0.5,G,,False
0,1.691834151204028,1.6018359200353416,3.272856930420836,0.8598810205622898,50,50,1,80,0,0.0,0.0,G,,False
0,3.7707671071218023,3.4620953215714394,7.395118074547269,2.051644713162967,50,10,5,80,20,0.0,0.30000000000000004,G,,True
0,6.797409270698115,6.440762831499711,13.260341847841367,3.671995119831144,50,10,5,50,70,0.0,0.25,G,,True
0,21.29659170684575,18.739127819256368,46.57950561573288,12.731215317759645,50,50,1,30,50,0.0,0.7000000000000001,G,,False
0,8.432239322907819,7.801941823151822,16.821826297973605,4.58506022349005,50,10,5,10,30,0.0,0.65,G,,True
0,4.692135597863431,4.43630792564376,9.030740122105605,2.407627049959658,50,10,5,40,30,0.0,0.4,G,,True
0,19.501700883061872,16.513230192812742,43.62375881490099,14.535050744077916,50,50,1,10,10,0.0,0.7000000000000001,G,,False
0,6.040818049210083,5.556590574820454,12.462660400779402,3.504652636913372,50,50,1,50,10,0.0,0.35000000000000003,G,,False
0,4.674862664157159,4.311531926803568,9.444132692128223,2.6094270146517515,50,50,1,20,30,0.0,0.15000000000000002,G,,False
0,6.4431258940977365,5.948288080911951,12.87376855923569,3.421285950971222,50,50,1,30,70,0.0,0.2,G,,False
0,3.612730922072699,3.396139634162644,6.991282039323265,1.8939830976420018,50,10,5,90,0,0.0,0.55,G,,True
0,6.267807503295689,5.963474580204981,12.282173190522673,3.1899793575848094,50,10,5,60,60,0.0,0.0,G,,True
0,15.520119025242595,13.559487421512564,34.57514140482891,9.708000116818305,50,50,1,70,40,0.0,0.65,G,,False
0,3.446561907157289,3.186503060518511,6.825350304399017,1.7943139581989844,50,10,5,70,0,0.0,0.2,G,,True
0,21.14587472248775,17.09689415114797,50.243573145311714,16.0648393692255,50,50,1,70,0,0.0,0.75,G,,False
0,5.658268085263864,5.398414148799901,10.62311023540212,2.8949430928149322,50,10,5,90,50,0.0,0.55,G,,True
0,4.6104874235395075,4.384431846984235,9.00452949745637,2.3690453613091287,50,10,5,60,30,0.0,0.45,G,,True
0,10.812540914853663,9.892802406475731,21.293015868298042,5.665263315595966,50,10,5,10,60,0.0,0.6000000000000001,G,,True
0,5.353116702042207,5.046473239459978,10.423151880534792,2.8350850811930886,50,10,5,30,40,0.0,0.2,G,,True
0,3.5462364170845886,3.2393499548244407,7.016104022179571,1.8859331818372709,50,10,5,80,0,0.0,0.5,G,,True
0,5.135291127256825,4.627380310719346,10.515967161450599,2.9762977415262832,50,50,1,10,10,0.0,0.2,G,,False
0,7.683082545755359,7.111285824088718,15.11299164958165,4.1112281169692295,50,10,5,30,70,0.0,0.4,G,,True
0,1.9105829562677623,1.7759969923384773,3.7489237699001223,0.9948453314626355,50,50,1,100,20,0.0,0.0,G,,False
0,4.339516995606966,4.039531405457531,8.443157751920404,2.2390571880052668,50,50,1,40,50,0.0,0.1,G,,False
0,20.58605090799953,17.7638634690343,46.5101104519592,13.246972880207739,50,50,1,20,40,0.0,0.7000000000000001,G,,False
0,10.637610753437214,9.919109551313888,21.7306915854612,5.826503998591425,50,50,1,10,60,0.0,0.35000000000000003,G,,False
0,4.231159548925929,3.9936205136736262,8.389871636155172,2.298492131664905,50,10,5,60,0,0.0,0.7000000000000001,G,,True
0,8.254095187676286,7.261892527544504,17.987026280183027,5.138188528145107,50,50,1,100,30,0.0,0.45,G,,False
0,5.173531388662934,4.936880761068167,10.302343334056216,2.7072929816008404,50,50,1,40,80,0.0,0.1,G,,False
0,7.946211837353925,7.3112000251098195,16.029639559160955,4.354605441131786,50,10,5,80,70,0.0,0.7000000000000001,G,,True
0,15.307422218318205,13.726951205773197,31.338244991684146,8.403578584983785,50,50,1,60,70,0.0,0.6000000000000001,G,,False
0,7.4383624317909725,6.831959618105898,14.505807249585759,3.969867243001547,50,10,5,40,70,0.0,0.4,G,,True
0,8.677975930893206,8.113565541824514,17.605965407297173,4.6794098640673365,50,10,5,10,40,0.0,0.55,G,,True
0,28.699667317236212,26.564729429668862,57.75211097057822,15.233803875274315,50,50,1,20,80,0.0,0.75,G,,False
0,6.331306342661787,5.771928871790443,12.772464334942937,3.386303220685469,50,10,5,90,50,0.0,0.65,G,,True
0,8.923928954059505,8.307494023901313,16.931715577571968,4.697646943780322,50,50,1,20,80,0.0,0.30000000000000004,G,,False
0,6.629335921574459,5.994639351625402,13.288129779363793,3.575182673151704,50,10,5,90,70,0.0,0.45,G,,True
0,2.733098598177795,2.5035942620647873,5.616663471432036,1.5035996785895938,50,50,1,80,10,0.0,0.1,G,,False
0,5.298011019144164,5.021580313230395,10.477696947933717,2.840492145874629,50,10,5,100,40,0.0,0.65,G,,True
0,5.065379259108533,4.64819720716725,9.990097065765855,2.690532615431351,50,50,1,70,70,0.0,0.15000000000000002,G,,False
0,4.289592043506195,4.052882688510742,8.608673860264114,2.2740767917958236,50,10,5,80,30,0.0,0.4,G,,True
0,6.632269733105638,6.163683995432237,12.876166236499829,3.3648922556043224,50,10,5,70,60,0.0,0.4,G,,True
0,3.085875609937684,2.8123212650487446,6.343409787578041,1.7743293746234599,50,50,1,50,20,0.0,0.1,G,,False
0,11.78911517058575,11.201134415358133,23.3080557233549,6.425299118855318,50,50,1,60,70,0.0,0.5,G,,False
0,6.23848961198465,5.538053987466192,12.861957814576432,3.566527114513068,50,10,5,10,0,0.0,0.65,G,,True
0,4.129404478743134,3.9343971375886895,8.067659627766671,2.1408962964403617,50,10,5,40,0,0.0,0.6000000000000001,G,,True
0,3.5609092037850414,3.3461534902264702,7.088059097667625,1.8858537741632742,50,10,5,60,10,0.0,0.15000000000000002,G,,True
0,3.125371741955474,2.9439422809009343,6.209453168118825,1.6914082381617006,50,50,1,40,30,0.0,0.05,G,,False
0,3.907141275954037,3.617165569103669,7.948521620568197,2.213334314439645,50,50,1,80,20,0.0,0.2,G,,False
0,5.21013392897149,4.953263737218066,10.042051445154566,2.7005395414461493,50,50,1,20,50,0.0,0.1,G,,False
0,4.755438298423739,4.48053362036957,9.267626330969554,2.41748355725855,50,10,5,100,40,0.0,0.35000000000000003,G,,True
0,6.487384165706941,5.839632763779406,13.685361265680458,3.9334792547842317,50,50,1,70,10,0.0,0.4,G,,False
0,4.295820062356082,4.014758126242057,8.435590098357153,2.235387734396883,50,10,5,70,30,0.0,0.35000000000000003,G,,True
0,6.188726254538013,5.828710979858471,11.848046147045952,3.171109915086642,50,10,5,30,50,0.0,0.30000000000000004,G,,True
0,8.883714233271315,8.142291413160507,18.49733554428246,5.081440299189278,50,50,1,20,20,0.0,0.45,G,,False
0,10.384554621774233,9.64929744126664,20.40683167064482,5.73383119314692,50,50,1,90,80,0.0,0.45,G,,False
0,7.125711232280572,6.645665379425552,13.77321092268189,3.735741737948662,50,10,5,20,50,0.0,0.4,G,,True
0,3.716318035120185,3.4415078625677253,7.238349830277222,1.9927180008013279,50,10,5,60,20,0.0,0.0,G,,True
0,8.121037563589022,7.526634698732174,16.717345119387822,4.366718470659676,50,10,5,10,50,0.0,0.30000000000000004,G,,True
0,4.187906887927657,3.906794257798545,8.092166113377305,2.178078639219127,50,10,5,20,20,0.0,0.0,G,,True
0,2.6592648030919315,2.507705129731903,5.09510991832659,1.4202916522760423,50,50,1,20,10,0.0,0.0,G,,False
0,14.780893583605089,13.137530592116846,32.24164027249027,8.88443229149526,50,50,1,50,30,0.0,0.65,G,,False
0,7.025936774437297,6.644830479190695,13.292731669502963,3.5452134575379115,50,10,5,90,70,0.0,0.5,G,,True
0,4.817416635162024,4.5008106908499315,9.156507329051554,2.457653317054111,50,10,5,90,40,0.0,0.2,G,,True
0,3.832682264219277,3.6259319336160942,7.648572726027622,2.060473077164578,50,50,1,80,50,0.0,0.1,G,,False
0,8.726167433643983,8.246047424867982,16.560205073483164,4.484444019370042,50,10,5,30,80,0.0,0.5,G,,True
0,4.289428654420895,4.077681300239114,8.389990252406832,2.2536672767977937,50,10,5,50,20,0.0,0.55,G,,True
0,8.363458013194357,7.71223735584627,16.51585465018982,4.560214113238955,50,50,1,30,40,0.0,0.4,G,,False
0,22.433971076157825,18.230760856547356,51.74377692662184,17.3826768360476,50,50,1,40,10,0.0,0.75,G,,False
0,8.819116005925862,8.28050125903021,17.306011679774205,4.762268365922752,50,50,1,100,70,0.0,0.4,G,,False
0,5.3906961173291545,5.071086227442507,11.08187073323724,2.999928013342408,50,50,1,90,30,0.0,0.30000000000000004,G,,False
0,4.23814461088193,3.938848810929315,8.08763579104201,2.1690891319228256,50,10,5,80,30,0.0,0.25,G,,True
0,5.44165455759039,5.099499723006076,10.854449265542819,2.9922960245556482,50,10,5,20,10,0.0,0.7000000000000001,G,,True
0,19.71010040057828,17.12252663866144,44.12644913213618,12.29932415294857,50,50,1,100,50,0.0,0.7000000000000001,G,,False
0,3.5207578399521178,3.2686136882239722,7.001469893115886,1.9075962833931195,50,10,5,60,10,0.0,0.2,G,,True
0,4.628727041339575,4.299848520301616,8.986419227620692,2.405721925563732,50,10,5,30,10,0.0,0.65,G,,True
0,16.546546144752195,15.196950069473623,34.11224508447459,9.26693188793878,50,50,1,10,60,0.0,0.55,G,,False
0,6.438485205934021,6.171474467344893,12.080541770076469,3.141217672872628,50,10,5,70,60,0.0,0.35000000000000003,G,,True
0,7.053609375498019,6.387924778568596,14.588854911383416,3.922708992993991,50,50,1,40,40,0.0,0.35000000000000003,G,,False
0,5.606753934598235,5.171185331288484,11.459884653165341,3.2108369163395727,50,10,5,40,30,0.0,0.7000000000000001,G,,True
0,4.30097337897875,4.084217263677971,8.487666892814717,2.2889601711734113,50,10,5,60,30,0.0,0.15000000000000002,G,,True
0,7.797690198684965,7.274239539414459,15.587698775959447,4.248932376427854,50,10,5,20,50,0.0,0.55,G,,True
0,6.249643306452343,5.742626632092424,12.470223541692823,3.399314576014154,50,10,5,40,40,0.0,0.65,G,,True
0,6.8534201696093495,6.338262037488633,13.662044914885188,3.7243602395911215,50,50,1,50,60,0.0,0.30000000000000004,G,,False
0,4.158031002815545,3.849962538278241,7.999725456564941,2.1922116627955064,50,10,5,80,20,0.0,0.6000000000000001,G,,True
0,4.33916204565163,4.053815349207085,8.63818255620705,2.3141188378916384,50,50,1,100,70,0.0,0.1,G,,False
0,4.254140908689072,3.850753601458372,8.694527928021106,2.432322927749854,50,50,1,20,0,0.0,0.2,G,,False
0,3.6719984389290876,3.3669948327826944,7.022361115680124,1.9221772269344646,50,10,5,60,10,0.0,0.45,G,,True
0,7.492953601238963,7.060226041379451,14.161646678339135,3.8155195346956843,50,10,5,70,70,0.0,0.6000000000000001,G,,True
0,7.556900910804728,6.951567225935676,15.307217611712696,4.305920609543771,50,10,5,10,10,0.0,0.75,G,,True
0,4.633541973507783,4.283573969102129,8.903386516611675,2.447082788108553,50,50,1,40,60,0.0,0.1,G,,False
0,10.018657311370987,9.526160370200138,20.05910519535961,5.281745325348724,50,50,1,50,70,0.0,0.45,G,,False
0,7.462395101648612,6.964145876757982,14.778131393173945,4.023349116728872,50,10,5,70,80,0.0,0.25,G,,True
0,2.3814780713103825,2.2478805320981508,4.785528446964265,1.30289234312453,50,50,1,20,0,0.0,0.0,G,,False
0,14.634409590525905,13.487209909043315,29.68512916737511,8.490434793696483,50,50,1,20,60,0.0,0.55,G,,False
0,6.612310712056087,6.128058030157781,12.627845847358751,3.4249736536879354,50,10,5,90,60,0.0,0.6000000000000001,G,,True
0,4.925871994752,4.590077543041303,9.713036910030224,2.610227847746037,50,50,1,30,80,0.0,0.05,G,,False
0,4.306379441449295,3.8742051195309415,8.797701453438398,2.3442246273747642,50,10,5,100,30,0.0,0.5,G,,True
0,12.23954961505335,11.106746670763904,25.05381672882587,7.3443753112398715,50,50,1,40,40,0.0,0.55,G,,False
0,6.918488319461559,6.224797332263819,14.765842393300547,4.1519493318909415,50,50,1,40,20,0.0,0.4,G,,False
0,6.846873185460587,6.412102398990548,13.274700558266268,3.5322105642715202,50,10,5,20,60,0.0,0.05,G,,True
0,3.0528358655309376,2.869087566511304,5.960641957381002,1.600015161037634,50,50,1,90,60,0.0,0.0,G,,False
0,5.511502362949805,5.144172242934552,11.031527007579609,3.032219229153581,50,50,1,60,60,0.0,0.2,G,,False
0,13.4079217340868,11.864385149743278,28.87272169335596,8.526405535548092,50,50,1,10,30,0.0,0.55,G,,False
0,7.850954475236043,7.435581944804696,15.045617504040209,4.003069110685263,50,10,5,10,60,0.0,0.0,G,,True
0,3.741279554969644,3.4991917984919425,7.380162731764867,1.9762733463626714,50,10,5,90,20,0.0,0.15000000000000002,G,,True
0,15.735396888834137,14.520716209473314,32.311395955388,8.688969383110841,50,50,1,100,80,0.0,0.6000000000000001,G,,False
0,22.45758762797592,18.5910283339052,53.03111967645792,15.705625256524744,50,50,1,60,20,0.0,0.75,G,,False
0,5.73520382322068,5.081042473565532,11.987561733217325,3.342328215685708,50,50,1,10,10,0.0,0.25,G,,False
0,8.324323388469749,7.89384557604766,15.920916355558212,4.3700469496870324,50,10,5,50,70,0.0,0.65,G,,True
0,11.397410685263145,10.412388086932346,22.79880659135176,6.217628236392093,50,50,1,90,70,0.0,0.5,G,,False
0,3.9116864865069747,3.5682365254525763,7.937429483763874,2.187439967273177,50,10,5,90,0,0.0,0.7000000000000001,G,,True
0,4.169990826681248,3.85395512591559,8.28423732029851,2.2244957835226966,50,10,5,50,30,0.0,0.05,G,,True
0,4.329935103392374,3.975056067699043,8.848322642404693,2.3839674327222227,50,10,5,70,30,0.0,0.30000000000000004,G,,True
0,4.567672281098978,4.295012960567128,8.934557098480223,2.413887826608552,50,10,5,60,20,0.0,0.65,G,,True
0,9.394137710860864,8.90505692449807,19.24270367807663,5.117085046412538,50,10,5,20,70,0.0,0.6000000000000001,G,,True
0,7.611653996862403,6.9971556140382845,15.43189932873141,4.208878728098444,50,10,5,40,50,0.0,0.75,G,,True
0,2.7753995608334883,2.584953619968246,5.571785089692321,1.54140734465214,50,50,1,20,0,0.0,0.05,G,,False
0,24.669057894861332,21.112396129181434,54.9805369743796,17.820802828432935,50,50,1,20,30,0.0,0.75,G,,False
0,7.575014124742877,7.156976799604642,15.288600909785654,4.210916069094219,50,50,1,60,40,0.0,0.4,G,,False
0,7.715135476899474,7.240153846300153,14.792173171617952,4.035130140273116,50,10,5,50,80,0.0,0.2,G,,True
0,6.15930916831027,5.708930789023206,11.89849328216597,3.2348261903763498,50,10,5,30,50,0.0,0.25,G,,True
0,5.50802589404394,5.124626615573902,10.787611067446978,2.870520929569896,50,50,1,70,80,0.0,0.15000000000000002,G,,False
0,14.923112783418476,13.365508998174036,31.41691155302407,9.216497952812222,50,50,1,10,40,0.0,0.55,G,,False
0,10.557709607345666,9.647306524795113,22.56613944540854,6.341360298385051,50,50,1,30,40,0.0,0.5,G,,False
0,5.695313527942798,5.245179531493186,11.566992851657057,3.110080328423832,50,50,1,10,40,0.0,0.05,G,,False
0,2.668143652786419,2.488538976987293,5.286140434382065,1.4785827416486519,50,50,1,100,10,0.0,0.1,G,,False
0,6.836906510886412,6.227795767701636,14.095983986739178,3.9347022437436205,50,10,5,10,0,0.0,0.7000000000000001,G,,True
0,3.960324923829098,3.7046464142174926,7.704606723971916,2.094746725061844,50,10,5,50,10,0.0,0.55,G,,True
0,5.196265289693133,4.798102290431935,9.99241653061674,2.7808323963881536,50,10,5,70,50,0.0,0.1,G,,True
0,4.162193417860148,3.916314225667925,8.004408423417559,2.114513652519828,50,10,5,80,30,0.0,0.2,G,,True
0,3.8689954635797834,3.545043620220781,7.9506567509183155,2.1352932097618362,50,50,1,90,70,0.0,0.05,G,,False
0,5.592932050249483,5.185439048306819,10.96842452780179,3.071659321110338,50,50,1,70,30,0.0,0.30000000000000004,G,,False
0,3.6723171132379653,3.4636936513776106,6.972163604763358,1.8676134235627602,50,10,5,100,0,0.0,0.6000000000000001,G,,True
0,6.287669529158102,5.763785755232433,12.752978017205828,3.3258131686318855,50,10,5,90,60,0.0,0.4,G,,True
0,4.748210827752501,4.3194082344196545,9.525188052107731,2.5831115823308766,50,50,1,60,40,0.0,0.2,G,,False
0,5.444607253421917,5.140747002195688,10.787034552302785,2.8338778309679293,50,10,5,60,50,0.0,0.25,G,,True
0,6.0129366306496435,5.510620613360345,12.05444072647788,3.2402267759552803,50,50,1,60,60,0.0,0.25,G,,False
0,12.24681905747289,11.049164121769522,24.873705021670908,6.776082590959778,50,50,1,20,70,0.0,0.45,G,,False
0,5.988372041705526,5.607338641103063,11.563106958917981,3.215231394264007,50,10,5,30,50,0.0,0.05,G,,True
0,7.839644554552464,7.393716538380275,15.18607217490275,3.992815530719867,50,10,5,10,50,0.0,0.2,G,,True
0,14.30980907481817,13.186242936724796,28.744625657472753,7.665361657903005,50,10,5,10,70,0.0,0.75,G,,True
0,25.16863043447168,21.894988460992373,54.86070093472381,16.507036608328104,50,50,1,100,50,0.0,0.75,G,,False
0,3.422012377132504,3.29515326597722,6.636026910582787,1.7985281797397679,50,10,5,60,0,0.0,0.30000000000000004,G,,True
0,4.695961148487504,4.376077948057343,9.214946723042848,2.501471470358841,50,10,5,60,10,0.0,0.75,G,,True
0,9.358913287107578,8.573830307608269,18.5183184607778,5.156869262747346,50,50,1,70,80,0.0,0.4,G,,False
0,21.853319734026112,20.277561219458775,43.708186751353935,11.862534717081118,50,50,1,60,80,0.0,0.7000000000000001,G,,False
0,6.985686020284151,6.370852636817659,14.131569909356692,3.7564931849182495,50,50,1,10,20,0.0,0.30000000000000004,G,,False
0,4.45590124417175,4.31112189749922,8.458376347233738,2.2695250597585463,50,10,5,40,30,0.0,0.05,G,,True
0,3.5733755244731764,3.2800058389907747,7.243443343849889,1.9251148036233603,50,50,1,70,40,0.0,0.1,G,,False
0,3.2974805511442846,3.0318715465205415,6.49471960284359,1.8121346775658624,50,10,5,90,0,0.0,0.25,G,,True
0,3.875799912774334,3.5850972932114473,7.511070310884107,2.015322608205239,50,10,5,30,0,0.0,0.4,G,,True
0,4.3042199780573425,3.9805724887624336,8.314998810999647,2.299244404851659,50,10,5,10,0,0.0,0.05,G,,True
0,3.3702584994112432,3.189472992736988,6.62338248047354,1.757604880999439,50,50,1,20,30,0.0,0.0,G,,False
0,7.417139615215667,7.133032362746917,14.009791108316474,3.8197552649766333,50,10,5,100,80,0.0,0.35000000000000003,G,,True
0,7.711790731136182,7.234659700290301,14.603911286686301,3.8947094739879735,50,50,1,10,80,0.0,0.1,G,,False
0,5.04069112957166,4.711639596031567,10.007524255597295,2.651280837000455,50,10,5,50,30,0.0,0.6000000000000001,G,,True
0,6.027337703848496,5.630655581837992,11.858993079727567,3.1924548714707104,50,10,5,20,50,0.0,0.0,G,,True
0,3.7043262569314632,3.31948270624833,7.607587406505744,2.147398161930014,50,50,1,80,10,0.0,0.2,G,,False
0,7.171617132768723,6.894947249394917,13.541853897731732,3.7135501018481714,50,10,5,50,70,0.0,0.30000000000000004,G,,True
0,4.783665775283327,4.372084437297524,9.90029570987566,2.680412241052279,50,10,5,20,10,0.0,0.6000000000000001,G,,True
0,8.751807919956457,8.05763795159259,18.44179261759569,5.128821231091168,50,50,1,30,0,0.0,0.5,G,,False
0,7.38933402707775,7.111080992878449,13.94342309056986,3.7717218757586446,50,10,5,30,60,0.0,0.45,G,,True
0,7.10800869068313,6.684530207257815,13.94966993038643,3.803158769913494,50,50,1,10,60,0.0,0.1,G,,False
0,3.819447128355907,3.5785366596954162,7.233586046246058,1.9858121168395597,50,10,5,60,10,0.0,0.5,G,,True
0,6.8423777294713455,6.525655952009544,13.182815923295868,3.518429092997034,50,10,5,100,70,0.0,0.25,G,,True
0,6.5076087973847985,6.114846613541644,12.552571591824169,3.3213483401813275,50,50,1,10,50,0.0,0.05,G,,False
0,6.4816896342693635,5.922493861968491,12.929284465581452,3.610090998442054,50,10,5,60,40,0.0,0.75,G,,True
0,4.6411314651981375,4.320663707930194,9.157171183957937,2.4451256391852025,50,10,5,40,30,0.0,0.30000000000000004,G,,True
